[GIN-debug] [WARNING] Running in "debug" mode. Switch to "release" mode in production.
 - using env:	export GIN_MODE=release
 - using code:	gin.SetMode(gin.ReleaseMode)

[GIN-debug] GET    /api/health               --> fractal-engine/internal/api.(*Handler).Health-fm (4 handlers)
[GIN-debug] GET    /api/ready                --> fractal-engine/internal/api.(*Handler).Ready-fm (4 handlers)
[GIN-debug] GET    /api/info                 --> fractal-engine/internal/api.(*Handler).Info-fm (4 handlers)
[GIN-debug] GET    /api/status               --> fractal-engine/internal/api.(*Handler).Status-fm (4 handlers)
[GIN-debug] GET    /api/load/cpu             --> fractal-engine/internal/api.(*Handler).CPULoad-fm (4 handlers)
[GIN-debug] GET    /api/load/latency         --> fractal-engine/internal/api.(*Handler).LatencyLoad-fm (4 handlers)
[GIN-debug] GET    /api/load/mixed           --> fractal-engine/internal/api.(*Handler).MixedLoad-fm (4 handlers)
[GIN-debug] GET    /                         --> fractal-engine/internal/api.NewRouter.func1 (4 handlers)
time=2026-04-18T02:27:08.444+03:00 level=INFO msg="request completed" request_id=req-001427 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.453+03:00 level=INFO msg="request completed" request_id=req-001428 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.455+03:00 level=INFO msg="request completed" request_id=req-001429 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.459+03:00 level=INFO msg="request completed" request_id=req-001430 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.459+03:00 level=INFO msg="request completed" request_id=req-001431 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.459+03:00 level=INFO msg="request completed" request_id=req-001432 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.461+03:00 level=INFO msg="request completed" request_id=req-001433 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.461+03:00 level=INFO msg="request completed" request_id=req-001434 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.765+03:00 level=INFO msg="request completed" request_id=req-001435 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.826+03:00 level=INFO msg="request completed" request_id=req-001436 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.834+03:00 level=INFO msg="request completed" request_id=req-001437 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.837+03:00 level=INFO msg="request completed" request_id=req-001438 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.854+03:00 level=INFO msg="request completed" request_id=req-001439 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.855+03:00 level=INFO msg="request completed" request_id=req-001440 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.855+03:00 level=INFO msg="request completed" request_id=req-001441 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.855+03:00 level=INFO msg="request completed" request_id=req-001442 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.857+03:00 level=INFO msg="request completed" request_id=req-001443 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.857+03:00 level=INFO msg="request completed" request_id=req-001444 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.858+03:00 level=INFO msg="request completed" request_id=req-001445 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.891+03:00 level=INFO msg="request completed" request_id=req-001446 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.926+03:00 level=INFO msg="request completed" request_id=req-001447 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.941+03:00 level=INFO msg="request completed" request_id=req-001448 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.968+03:00 level=INFO msg="request completed" request_id=req-001449 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.968+03:00 level=INFO msg="request completed" request_id=req-001450 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.970+03:00 level=INFO msg="request completed" request_id=req-001451 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.976+03:00 level=INFO msg="request completed" request_id=req-001452 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.982+03:00 level=INFO msg="request completed" request_id=req-001453 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:08.994+03:00 level=INFO msg="request completed" request_id=req-001454 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.016+03:00 level=INFO msg="request completed" request_id=req-001455 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.038+03:00 level=INFO msg="request completed" request_id=req-001456 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.045+03:00 level=INFO msg="request completed" request_id=req-001457 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.054+03:00 level=INFO msg="request completed" request_id=req-001458 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.058+03:00 level=INFO msg="request completed" request_id=req-001459 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.078+03:00 level=INFO msg="request completed" request_id=req-001460 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.101+03:00 level=INFO msg="request completed" request_id=req-001461 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.101+03:00 level=INFO msg="request completed" request_id=req-001462 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.103+03:00 level=INFO msg="request completed" request_id=req-001463 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.163+03:00 level=INFO msg="request completed" request_id=req-001464 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.163+03:00 level=INFO msg="request completed" request_id=req-001465 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.174+03:00 level=INFO msg="request completed" request_id=req-001466 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.174+03:00 level=INFO msg="request completed" request_id=req-001467 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.199+03:00 level=INFO msg="request completed" request_id=req-001468 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.220+03:00 level=INFO msg="request completed" request_id=req-001469 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.220+03:00 level=INFO msg="request completed" request_id=req-001470 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.222+03:00 level=INFO msg="request completed" request_id=req-001471 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.223+03:00 level=INFO msg="request completed" request_id=req-001472 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.224+03:00 level=INFO msg="request completed" request_id=req-001473 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.225+03:00 level=INFO msg="request completed" request_id=req-001475 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.225+03:00 level=INFO msg="request completed" request_id=req-001474 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.226+03:00 level=INFO msg="request completed" request_id=req-001476 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.241+03:00 level=INFO msg="request completed" request_id=req-001477 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.241+03:00 level=INFO msg="request completed" request_id=req-001478 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.308+03:00 level=INFO msg="request completed" request_id=req-001479 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.326+03:00 level=INFO msg="request completed" request_id=req-001480 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.327+03:00 level=INFO msg="request completed" request_id=req-001481 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.328+03:00 level=INFO msg="request completed" request_id=req-001482 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.330+03:00 level=INFO msg="request completed" request_id=req-001483 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.330+03:00 level=INFO msg="request completed" request_id=req-001484 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.340+03:00 level=INFO msg="request completed" request_id=req-001485 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.351+03:00 level=INFO msg="request completed" request_id=req-001486 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.353+03:00 level=INFO msg="request completed" request_id=req-001487 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.377+03:00 level=INFO msg="request completed" request_id=req-001488 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.426+03:00 level=INFO msg="request completed" request_id=req-001489 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.427+03:00 level=INFO msg="request completed" request_id=req-001490 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.434+03:00 level=INFO msg="request completed" request_id=req-001491 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.435+03:00 level=INFO msg="request completed" request_id=req-001492 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.437+03:00 level=INFO msg="request completed" request_id=req-001493 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.437+03:00 level=INFO msg="request completed" request_id=req-001494 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.438+03:00 level=INFO msg="request completed" request_id=req-001495 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.440+03:00 level=INFO msg="request completed" request_id=req-001496 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.441+03:00 level=INFO msg="request completed" request_id=req-001497 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.469+03:00 level=INFO msg="request completed" request_id=req-001498 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.565+03:00 level=INFO msg="request completed" request_id=req-001499 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.635+03:00 level=INFO msg="request completed" request_id=req-001500 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.635+03:00 level=INFO msg="request completed" request_id=req-001501 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.637+03:00 level=INFO msg="request completed" request_id=req-001502 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.640+03:00 level=INFO msg="request completed" request_id=req-001503 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.641+03:00 level=INFO msg="request completed" request_id=req-001504 method=GET path=/api/status route=/api/status status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.642+03:00 level=INFO msg="request completed" request_id=req-001505 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.642+03:00 level=INFO msg="request completed" request_id=req-001506 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.647+03:00 level=INFO msg="request completed" request_id=req-001507 method=GET path=/api/info route=/api/info status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.652+03:00 level=INFO msg="request completed" request_id=req-001508 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
time=2026-04-18T02:27:09.655+03:00 level=INFO msg="request completed" request_id=req-001509 method=GET path=/api/health route=/api/health status=200 duration_ms=0 pod=Sanctuary client_ip=::1
